id,name,name_en,name_ms,amenity,man_made,shop,tourism,opening_hours,beds,rooms,addr_full,addr_housenumber,addr_street,addr_city,source,adm0_pcode,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,adm4_pcode,adm4_name,name_latin,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13417526589,Romaliya,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Romaliya,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13097962476,Rong Kee & Sons Fishball,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Rong Kee & Sons Fishball,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4563097690,Roofino Bar & Skydining,Roofino Bar & Skydining,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Roofino Bar & Skydining,,,,,,,,,,,,,,,,,,,,,,,,,,
node/8342955148,Roost,,,restaurant,,,,Mo-Su 11:30-23:30,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Roost,,,,,,,,,,,,,,,,,,,,,,,,,,
node/1821479073,Roots,,,restaurant,,,,,,,,1,Jalan Telawi 3,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Roots,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7660323303,Rosa,Rosa,,restaurant,,,,,,,,,Jalan Kiara 1,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11423833854,Rosdet Tom Yam,Rosdet Tom Yam,Rosdet Tom Yam,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Rosdet Tom Yam,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12147363371,Roselle Coffee House,Roselle Coffee House,,restaurant,,,,Mo-Su 06:30-23:00,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Roselle Coffee House,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7454385466,Roshona Bilash,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Roshona Bilash,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10595269897,Rot Thai,,,restaurant,,,,16:00-24:00,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Rot Thai,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10115855045,ROTI By d'Tandoor,ROTI By d'Tandoor,,restaurant,,,,11:00-22:30,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,ROTI By d'Tandoor,,,,,,,,,,,,,,,,,,,,,,,,,,
node/8568386133,Roti John Championz,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Roti John Championz,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4079644363,Round Pizza Napoletana,Round Pizza Napoletana,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Round Pizza Napoletana,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12148001384,Royal Bedouin,,,restaurant,,,,Tu-Su 11:30-02:00,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Royal Bedouin,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13646546911,Royal Dream,,,restaurant,,,,,,,,,Jalan Bukit Bintang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Royal Dream,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3446379359,RSMY,,,restaurant,,,,,,,,16,Jalan Bunus 6,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,RSMY,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6620552485,RSMY,,,restaurant,,,,,,,,11&13,Jalan Medan Tuanku,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,RSMY,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13294166318,Ruby Cafe,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Ruby Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,
node/9930719928,Rumah Makan Nasi Padang,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Rumah Makan Nasi Padang,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7434703336,Ruposhi Bangla,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Ruposhi Bangla,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11578515673,S V Hong Kee Restaurant,S V Hong Kee Restaurant,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,S V Hong Kee Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13403758953,S11 Mixed Rice,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,S11 Mixed Rice,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7797931430,S11 S One One - Seventeen,S11 S One One - Seventeen,,restaurant,,,,,,,,613,Jalan 17/10,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,S11 S One One - Seventeen,,,,,,,,,,,,,,,,,,,,,,,,,,
node/9655354015,SA Bamboo Curry House,SA Bamboo Curry House,,restaurant,,,,Mo-Su 07:00-23:00,,,,No. 4,Jalan Cenderuh 2,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,SA Bamboo Curry House,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6938755331,Saba Restaurant,Saba Restaurant,,restaurant,,,,Mo-Su 11:30-23:30,,,,1-Jan,Jalan Jelatek,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Saba Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13542862052,Sae Ma Eul BBQ,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sae Ma Eul BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,
node/8768954941,Sae Ma Eul BBQ,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sae Ma Eul BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12147965319,Safa,,,restaurant,,,,Mo-Sa 11:00-22:00,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Safa,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11787142230,Sagar,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sagar,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7450875110,Sahara Tent,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sahara Tent,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6132382586,Sahara Tent,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sahara Tent,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10766348640,Sahrul Kambing Bakar,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sahrul Kambing Bakar,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12086872942,Saigon Viet Cuisine,Saigon Viet Cuisine,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Saigon Viet Cuisine,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11671683751,Sakinah Bistro,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sakinah Bistro,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6550552786,Sakura Sushi,,,restaurant,,,,,,,,,Jalan Midah 3,"Taman Midah, Cheras, Kuala Lumpur",,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sakura Sushi,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13030777958,Salad Atelier,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salad Atelier,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13417526610,Salad Atelier,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salad Atelier,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12257802210,Salad Atelier,,,restaurant,,,,10:30-21:30,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salad Atelier,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11539053113,Salad Atelier,Salad Atelier,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salad Atelier,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13033301550,Salad Atelier,Salad Atelier,,restaurant,,,,Mo-Su 10:30-21:30,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salad Atelier,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10720405906,Salad Atelier,Salad Atelier,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salad Atelier,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6501830587,Salad Atelier (L2),Salad Atelier (L2),,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salad Atelier (L2),,,,,,,,,,,,,,,,,,,,,,,,,,
node/11118880680,Salai-Salai,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salai-Salai,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11888447207,Salam Noodles,,,restaurant,,,,,,,,28;30,Jalan Bangsar Utama 1,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salam Noodles,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4961945784,Salam Noodles,,,restaurant,,,,,,,,,,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salam Noodles,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10232124373,Salmah Restoran,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salmah Restoran,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12997178783,Salt & Fire,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salt & Fire,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10968603961,Salt And Pepper,,,restaurant,,,,,,,,11,Jalan Medan Tuanku 1,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Salt And Pepper,,,,,,,,,,,,,,,,,,,,,,,,,,
node/5302322824,Samad Al Iraqi,,,restaurant,,,,Mo-Su 11:30-23:30,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Samad Al Iraqi,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4434688357,Samarasa,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Samarasa,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11575466800,Sambal,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sambal,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11963728709,Sambal Bakar Malaya,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sambal Bakar Malaya,,,,,,,,,,,,,,,,,,,,,,,,,,
way/337175277,Sambal Hijau,,,restaurant,,,,Mo-Sa 07:00-02:00,,,,,Jalan Sungai Penchala,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sambal Hijau,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10554768411,Samudra Patin,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Samudra Patin,,,,,,,,,,,,,,,,,,,,,,,,,,
node/8188854646,San Cai Ting Vegetarian Restaurant,San Cai Ting Vegetarian Restaurant,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,San Cai Ting Vegetarian Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10237205703,San Hao - Wonton and dumplings,,,restaurant,,,,"Mo, Tu, Th-Su 07:00-16:30",,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,San Hao - Wonton and dumplings,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13286985501,San Sann Vegetarian,,,restaurant,,,,Mo-Su 08:00-21:30,,,,17,Jalan Kuchai Maju 8,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,San Sann Vegetarian,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4972013221,Sana'a Restaurant,Sana'a Restaurant,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sana'a Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6126330986,Sandwichy,Sandwichy,,restaurant,,,,,,,,Kiosk 1,"Jalan Mara, Chow Kit",,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sandwichy,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11583800570,Sang Kee Restaurant,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sang Kee Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12366985734,Sangeetha,,,restaurant,,,,,,,,65,Leboh Ampang,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sangeetha,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10742840064,Sangeetha,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sangeetha,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10814265624,Sangeetha Vegetarian Restaurant,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sangeetha Vegetarian Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11423833852,Sanook Cafe,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sanook Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13666432992,SANSUN BBQ,,,restaurant,,,,,,,,45,"Jalan Radin Anum, Bandar Baru Sri Petaling",Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,SANSUN BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,
node/6300354087,Santa,,,restaurant,,,,"PH,Mo-Su 06:30-17:00",,,,11,Jalan Tun H.S. Lee,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Santa,,,,,,,,,,,,,,,,,,,,,,,,,,
way/792409597,Santai,,,restaurant,,,,,,,,10,Persiaran Zaaba,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Santai,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10736897997,Santai Boutique Cafe,Santai Boutique Cafe,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Santai Boutique Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3014078795,Sanuki Udon,,,restaurant,,,,"11:30-15:00,18:00-22:00; Mo off",,,,25A,Jalan Bukit Desa 5,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sanuki Udon,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3123963022,Sany Cafe Char Koay Teow,,,restaurant,,,,,,,,,Jalan Kerinchi,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sany Cafe Char Koay Teow,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4627772477,Sao Nam,,,restaurant,,,,"12:30-14:30,19:30-22:30",,,,25,Tengkat Tong Shin,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sao Nam,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12188649382,Saprah,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Saprah,,,,,,,,,,,,,,,,,,,,,,,,,,
node/1534982593,Saravanaa Bhavan,,,restaurant,,,,,,,,,,Petaling Jaya,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Saravanaa Bhavan,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13194359920,Saravanaa Bhavan,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Saravanaa Bhavan,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4294514314,Sardar Ji's,Sardar Ji's,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sardar Ji's,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13523707632,Saru's,,,restaurant,,,,,,,,25,Jalan Bangsar,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Saru's,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7473799556,Sassolino,,,restaurant,,,,Mo-Su 12:00-23:00,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sassolino,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4970181682,Sassorosso,,,restaurant,,,,"12:00–15:00,18:00–23:00",,,,9,Lorong Yap Kwan Seng,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sassorosso,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10989629758,Satay Capitol Warisan,,,restaurant,,,,Mo-Sa 15:00-24:00; Su closed; PH closed,,,,25,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Satay Capitol Warisan,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10772914108,Satay Padang Pak Saf,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Satay Padang Pak Saf,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7553079798,Satay Station,Satay Station,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Satay Station,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13592823902,Sate Kajang,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sate Kajang,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13403515145,Sate Kajang Hj Samuri,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sate Kajang Hj Samuri,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4922594095,Sate Kajang Hj Samuri,,,restaurant,,,,11:00-00:15; Fr 16:00-00:15,,,,,,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sate Kajang Hj Samuri,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12102046311,Sathiyanery Vegetarian Food Centre,,,restaurant,,,,Mo-Sa 07:00-20:30,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sathiyanery Vegetarian Food Centre,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11224115697,Sawatdee,,,restaurant,,,,,,,,L4-56,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sawatdee,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11899746987,SCG Discovery,SCG Discovery,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,SCG Discovery,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12638741794,Scott Matrix Cafe,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Scott Matrix Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12623351187,Seafood World,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Seafood World,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13070167626,Sedap,,,restaurant,,,,Mo-Su 06:30-22:00,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sedap,,,,,,,,,,,,,,,,,,,,,,,,,,
node/13008882240,Sedap Sedap Manisan,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sedap Sedap Manisan,,,,,,,,,,,,,,,,,,,,,,,,,,
node/5666753622,Sederhana Masakan Padang,,Sederhana Masakan Padang,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sederhana Masakan Padang,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12623351186,Seeds Origin,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Seeds Origin,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10946381460,Seema Seafood,Seema Seafood,,restaurant,,,,,,,,,Jalan Raja Abdullah,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Seema Seafood,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4625323943,Seetharam,,,restaurant,,,,,,,,,Jalan Tun Sambanthan,Kuala Lumpur,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Seetharam,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7141366985,Sekinchan Catch Teochew Seafood,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Sekinchan Catch Teochew Seafood,,,,,,,,,,,,,,,,,,,,,,,,,,
node/4831252924,Selara Johor,Selara Johor,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Selara Johor,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3908795198,Selera Ampang,,Selera Ampang,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Selera Ampang,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11455063973,Selera Asam Pedas,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Selera Asam Pedas,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12324854906,Selera Astana,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Selera Astana,,,,,,,,,,,,,,,,,,,,,,,,,,
node/9184223767,Selera Ikan Singgang,,Selera Ikan Singgang,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Selera Ikan Singgang,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11586032767,Selera Kampong Bharu,,,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Selera Kampong Bharu,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11405196650,Selera Patin Pahang,,Selera Patin Pahang,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Selera Patin Pahang,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11118811857,Selera Ramai Ikan Singgang,,Selera Ramai Ikan Singgang,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Selera Ramai Ikan Singgang,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11134571557,Selera Ramai Ikan Singgang,,Selera Ramai Ikan Singgang,restaurant,,,,,,,,,,,,MYS,Malaysia,MY04,W.P. Kuala Lumpur,MY0401,WP. Kuala Lumpur,,,,,Selera Ramai Ikan Singgang,,,,,,,,,,,,,,,,,,,,,,,,,,
